Transcript.ID GC_content length CNCI PLEK CPC2 PLncPRO Transdecoder
TRINITY_DN781_c1_g2_i3 0.397196261682243 8774 coding coding coding 1 complete
TRINITY_DN781_c1_g2_i4 0.39732907202374157 8761 coding coding coding 1 complete
TRINITY_DN781_c1_g1_i7 0.40948163584266734 3839 coding coding coding 1 complete
TRINITY_DN781_c1_g1_i1 0.4103848181338956 3794 coding coding coding 1 complete
TRINITY_DN755_c0_g1_i7 0.4163848177376926 2661 coding coding coding 1 complete
TRINITY_DN755_c0_g1_i3 0.4186046511627907 2408 coding coding coding 1 complete
TRINITY_DN755_c0_g1_i8 0.4266725742135578 2257 coding coding coding 1 complete
TRINITY_DN798_c0_g1_i9 0.39258028792912514 1806 coding coding coding 1 complete
TRINITY_DN736_c0_g3_i4 0.41781198460692687 1819 coding coding coding 1 complete
TRINITY_DN783_c0_g2_i1 0.412771560236998 1519 coding coding coding 1 complete
TRINITY_DN774_c0_g1_i1 0.45565092989985695 1398 coding coding coding 1 complete
TRINITY_DN773_c2_g1_i2 0.4290322580645161 930 coding coding coding 1 5prime_partial
TRINITY_DN773_c2_g1_i3 0.4252026529108327 1357 coding coding coding 1 5prime_partial
TRINITY_DN773_c2_g1_i1 0.42976266837716487 1559 coding coding coding 1 5prime_partial
TRINITY_DN732_c0_g1_i4 0.375968992248062 2838 coding coding coding 1 complete
TRINITY_DN732_c0_g1_i5 0.42337052260716385 1703 coding coding coding 1 complete
TRINITY_DN732_c0_g1_i7 0.41583214115402956 2097 coding coding coding 1 complete
TRINITY_DN732_c0_g1_i2 0.43503937007874016 1016 coding coding coding 1 complete
TRINITY_DN732_c0_g1_i12 0.4333142530051517 1747 coding coding coding 1 complete
TRINITY_DN732_c0_g1_i13 0.3771270280965572 2527 coding coding coding 1 complete
TRINITY_DN732_c0_g1_i10 0.41857073407875545 2057 coding coding coding 1 complete
TRINITY_DN756_c0_g1_i5 0.40657439446366783 4046 coding coding coding 1 complete
TRINITY_DN761_c0_g1_i7 0.4207980652962515 1654 coding coding coding 1 complete
TRINITY_DN761_c0_g1_i9 0.42134146341463413 1640 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i4 0.3991031390134529 1561 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i5 0.3864516129032258 1550 coding coding coding 1 5prime_partial
TRINITY_DN713_c0_g1_i6 0.40062843676355064 2546 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i7 0.4127617148554337 2006 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i1 0.39329656342808655 2357 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i8 0.40999462654486835 1861 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i9 0.41546162402669634 1798 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i23 0.41148577449947316 1898 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i20 0.4015748031496063 1651 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i18 0.39900725467735776 2619 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i19 0.3985554826001313 1523 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i17 0.4148106904231626 1796 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i14 0.392253811289658 2427 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i12 0.4013338564142801 2549 coding coding coding 1 complete
TRINITY_DN713_c0_g1_i11 0.3945693678404752 2357 coding coding coding 1 complete
TRINITY_DN708_c1_g1_i5 0.4969742813918306 2644 coding coding coding 1 5prime_partial
TRINITY_DN708_c1_g1_i4 0.4826533444351929 3603 coding coding coding 1 5prime_partial
TRINITY_DN708_c1_g1_i6 0.49600608596424495 2629 coding coding coding 1 5prime_partial
TRINITY_DN708_c1_g1_i1 0.4815431584790452 3603 coding coding coding 1 5prime_partial
TRINITY_DN708_c1_g1_i3 0.48188405797101447 3588 coding coding coding 1 5prime_partial
TRINITY_DN708_c1_g1_i2 0.4816053511705686 3588 coding coding coding 1 5prime_partial
TRINITY_DN830_c0_g1_i6 0.4654017857142857 1792 coding coding coding 1 complete
TRINITY_DN830_c0_g1_i9 0.4655663062037564 1757 coding coding coding 1 complete
TRINITY_DN850_c0_g1_i3 0.4160839160839161 2002 coding coding coding 1 complete
TRINITY_DN887_c0_g1_i4 0.40491803278688526 1220 coding coding coding 1 complete
TRINITY_DN852_c1_g3_i1 0.43640734265734266 4576 coding coding coding 1 complete
TRINITY_DN836_c0_g2_i3 0.41853932584269665 1424 coding coding coding 1 complete
TRINITY_DN845_c0_g1_i4 0.39306599832915623 2394 coding coding coding 1 3prime_partial
TRINITY_DN845_c0_g1_i3 0.3872856545378503 2391 coding coding coding 1 3prime_partial
TRINITY_DN862_c0_g1_i1 0.4195501730103806 1156 coding coding coding 1 complete
TRINITY_DN862_c0_g1_i2 0.419629057187017 1294 coding coding coding 1 complete
TRINITY_DN814_c0_g1_i4 0.43157262905162064 1666 coding coding coding 1 complete
TRINITY_DN898_c1_g1_i1 0.4005021971123666 1593 coding coding coding 1 5prime_partial
TRINITY_DN802_c0_g1_i4 0.45218718209562564 1966 coding coding coding 1 complete
TRINITY_DN802_c0_g1_i5 0.48516687268232384 1618 coding coding coding 1 complete
TRINITY_DN802_c0_g1_i6 0.49627118644067797 1475 coding coding coding 1 complete
TRINITY_DN802_c0_g1_i1 0.4524173027989822 1965 coding coding coding 1 complete
TRINITY_DN802_c0_g1_i2 0.4466571834992888 2109 coding coding coding 1 complete
TRINITY_DN812_c0_g1_i20 0.43535620052770446 758 coding coding coding 1 5prime_partial
TRINITY_DN812_c0_g1_i15 0.43532818532818535 1036 coding coding coding 1 complete
TRINITY_DN812_c0_g1_i12 0.44396551724137934 928 coding coding coding 1 complete
TRINITY_DN808_c0_g2_i2 0.4593908629441624 788 coding coding coding 1 complete
TRINITY_DN866_c0_g1_i1 0.48337028824833705 902 coding coding coding 1 complete
TRINITY_DN866_c0_g1_i2 0.48614318706697457 866 coding coding coding 1 complete
TRINITY_DN822_c0_g1_i4 0.4125560538116592 1561 coding coding coding 1 complete
TRINITY_DN822_c0_g1_i6 0.42142857142857143 1260 coding coding coding 1 complete
TRINITY_DN822_c0_g1_i7 0.42575039494470773 1266 coding coding coding 1 complete
TRINITY_DN822_c0_g1_i2 0.40632911392405063 2370 coding coding coding 1 complete
TRINITY_DN822_c0_g1_i10 0.40883634100808963 1607 coding coding coding 1 complete
TRINITY_DN831_c0_g1_i5 0.5269733106189665 1761 coding coding coding 1 3prime_partial
TRINITY_DN800_c0_g1_i1 0.39522821576763484 1928 coding coding coding 1 complete
TRINITY_DN800_c0_g1_i2 0.4068396226415094 1696 coding coding coding 1 complete
TRINITY_DN800_c0_g1_i3 0.40794223826714804 1662 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i4 0.436819687647894 2113 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i5 0.44 1925 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i6 0.43743937924345294 2062 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i7 0.43700787401574803 2032 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i1 0.43968095712861416 2006 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i2 0.39838886854632005 2731 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i3 0.39925233644859814 2675 coding coding coding 1 complete
TRINITY_DN848_c0_g1_i8 0.4376577486118122 1981 coding coding coding 1 complete
TRINITY_DN824_c0_g1_i1 0.418026706231454 2696 coding coding coding 1 complete
TRINITY_DN824_c0_g1_i2 0.41918626353116833 2679 coding coding coding 1 complete
TRINITY_DN827_c0_g1_i10 0.4526912181303116 1765 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i4 0.39773931472977747 2831 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i5 0.39811254806011886 2861 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i2 0.4070528967254408 1985 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i3 0.3934713934713935 2849 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i8 0.42867756315007427 1346 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i9 0.4063313096270598 2306 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i23 0.41942857142857143 1750 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i22 0.4096009975062344 1604 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i20 0.396859386152748 2802 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i27 0.42355371900826444 1452 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i26 0.40889437924644845 1619 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i18 0.4013497419610957 2519 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i24 0.4084173088322466 1687 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i16 0.39437109103544127 2878 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i17 0.3972457627118644 2832 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i14 0.4037576687116564 2608 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i15 0.39926605504587154 2725 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i12 0.4034134988363072 2578 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i13 0.39574314574314573 2772 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i10 0.3996190476190476 2625 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i11 0.4090909090909091 1672 coding coding coding 1 complete
TRINITY_DN864_c0_g1_i25 0.3996370235934664 2755 coding coding coding 1 complete
TRINITY_DN842_c1_g1_i4 0.4294330518697226 829 coding coding coding 1 complete
TRINITY_DN842_c1_g1_i3 0.42962056303549573 817 coding coding coding 1 complete
TRINITY_DN842_c0_g1_i4 0.4012698412698413 1575 coding coding coding 1 complete
TRINITY_DN842_c0_g1_i5 0.3974025974025974 1155 coding coding coding 1 complete
TRINITY_DN842_c0_g1_i2 0.4018166089965398 2312 coding coding coding 1 complete
TRINITY_DN842_c0_g1_i14 0.4041311180960934 2227 coding coding coding 1 complete
TRINITY_DN901_c0_g1_i4 0.3745648642376421 4309 coding coding coding 1 5prime_partial
TRINITY_DN901_c0_g1_i5 0.37514464244387874 4321 coding coding coding 1 5prime_partial
TRINITY_DN901_c0_g1_i2 0.3743327918310513 4309 coding coding coding 1 5prime_partial
TRINITY_DN901_c0_g1_i3 0.37491321453367277 4321 coding coding coding 1 5prime_partial
TRINITY_DN954_c0_g1_i1 0.43635684957073534 2679 coding coding coding 1 3prime_partial
TRINITY_DN954_c0_g1_i2 0.4359070464767616 2668 coding coding coding 1 3prime_partial
TRINITY_DN954_c0_g1_i3 0.4296520423600605 2644 coding coding coding 1 complete
TRINITY_DN914_c1_g1_i7 0.39632902787219576 1471 coding coding coding 1 complete
TRINITY_DN981_c0_g1_i10 0.4219712525667351 2922 coding coding coding 1 complete
TRINITY_DN993_c0_g1_i1 0.4197844007609385 1577 coding coding coding 1 5prime_partial
TRINITY_DN993_c0_g1_i2 0.4104921579232017 1849 coding coding coding 1 5prime_partial
TRINITY_DN961_c0_g1_i5 0.4136064940085041 5174 coding coding coding 1 complete
TRINITY_DN961_c0_g1_i6 0.40900791235544737 4929 coding coding coding 1 complete
TRINITY_DN970_c0_g1_i7 0.3896140749148695 7048 coding coding coding 1 3prime_partial
TRINITY_DN970_c0_g1_i3 0.40788732394366195 1775 coding coding coding 1 complete
TRINITY_DN928_c0_g2_i1 0.4699003897791252 2309 coding coding coding 1 complete
TRINITY_DN917_c5_g1_i2 0.4626334519572954 843 coding coding coding 1 5prime_partial
TRINITY_DN902_c0_g1_i5 0.4084507042253521 2911 coding coding coding 1 complete
TRINITY_DN902_c0_g1_i1 0.4113610369805566 2623 coding coding coding 1 complete
TRINITY_DN902_c0_g1_i2 0.409872029250457 2735 coding coding coding 1 complete
TRINITY_DN902_c0_g1_i3 0.4117216117216117 2730 coding coding coding 1 complete
TRINITY_DN968_c1_g3_i2 0.40925925925925927 2160 coding coding coding 1 complete
TRINITY_DN913_c0_g1_i4 0.42794585987261147 2512 coding coding coding 1 complete
TRINITY_DN913_c0_g1_i1 0.4287420382165605 2512 coding coding coding 1 complete
TRINITY_DN990_c0_g1_i5 0.43473325766174803 881 coding coding coding 1 complete
TRINITY_DN991_c0_g2_i1 0.4059158945117605 2806 coding coding coding 1 complete
TRINITY_DN934_c0_g1_i5 0.3994413407821229 3938 coding coding coding 1 complete
TRINITY_DN934_c0_g1_i7 0.39190605997064376 4769 coding coding coding 1 complete
TRINITY_DN934_c0_g1_i2 0.38354346383543464 1507 coding coding coding 1 complete
TRINITY_DN934_c0_g1_i8 0.4007621467132423 3149 coding coding coding 1 complete
TRINITY_DN934_c0_g1_i9 0.394866476536168 3857 coding coding coding 1 complete
TRINITY_DN939_c0_g1_i5 0.38696109358569925 951 coding coding coding 1 complete
TRINITY_DN939_c0_g1_i9 0.38380651945320715 951 coding coding coding 1 complete
TRINITY_DN919_c0_g1_i4 0.3854460093896714 2130 coding coding coding 1 complete
TRINITY_DN919_c0_g1_i2 0.3851508120649652 2155 coding coding coding 1 complete
TRINITY_DN969_c0_g1_i4 0.39646643109540636 1415 coding coding coding 1 complete
TRINITY_DN969_c0_g1_i5 0.4115694642010431 2109 coding coding coding 1 complete
TRINITY_DN969_c0_g1_i1 0.4131994261119082 2091 coding coding coding 1 complete
TRINITY_DN969_c0_g1_i2 0.41413662239089183 2108 coding coding coding 1 complete
TRINITY_DN969_c0_g1_i3 0.40015186028853456 1317 coding coding coding 1 complete
TRINITY_DN963_c1_g1_i1 0.41693635382955774 1854 coding coding coding 1 complete
TRINITY_DN963_c1_g1_i2 0.4157422081352351 1893 coding coding coding 1 complete
TRINITY_DN1030_c0_g1_i1 0.4170428893905192 1772 coding coding coding 1 complete
TRINITY_DN1030_c0_g1_i2 0.42450331125827817 1510 coding coding coding 1 complete
TRINITY_DN1027_c0_g1_i3 0.41192411924119243 1845 coding coding coding 1 complete
TRINITY_DN1027_c0_g1_i15 0.4165242165242165 1755 coding coding coding 1 complete
TRINITY_DN1027_c0_g1_i10 0.41045548654244307 1932 coding coding coding 1 complete
TRINITY_DN1082_c16_g1_i1 0.40955631399317405 586 coding coding coding 1 5prime_partial
TRINITY_DN1002_c0_g1_i4 0.40300276570525484 2531 coding coding coding 1 complete
TRINITY_DN1002_c0_g1_i3 0.4033978664559463 2531 coding coding coding 1 complete
TRINITY_DN1002_c0_g1_i8 0.40391389432485325 2555 coding coding coding 1 complete
TRINITY_DN1006_c0_g4_i1 0.49494485294117646 2176 coding coding coding 1 3prime_partial
TRINITY_DN1006_c0_g3_i1 0.40153452685422 1173 coding coding coding 1 complete
TRINITY_DN1000_c0_g5_i1 0.43757769490321435 5631 coding coding coding 1 complete
TRINITY_DN1000_c0_g3_i1 0.3870592793490895 2581 coding coding coding 1 complete
TRINITY_DN1036_c0_g1_i4 0.43188759926695175 3274 coding coding coding 1 complete
TRINITY_DN1036_c0_g1_i5 0.41724137931034483 2030 coding coding coding 1 complete
TRINITY_DN1036_c0_g1_i6 0.4364152729567687 3169 coding coding coding 1 complete
TRINITY_DN1036_c0_g1_i7 0.4318044659022329 3314 coding coding coding 1 complete
TRINITY_DN1036_c0_g1_i2 0.43627298223745714 3209 coding coding coding 1 complete
TRINITY_DN1025_c0_g2_i1 0.4678548695098663 3142 coding coding coding 1 complete
TRINITY_DN1025_c0_g2_i4 0.47019867549668876 3020 coding coding coding 1 complete
TRINITY_DN1037_c1_g1_i3 0.434052757793765 1251 coding coding coding 1 complete
TRINITY_DN1037_c1_g1_i2 0.4380495603517186 1251 coding coding coding 1 complete
TRINITY_DN1058_c0_g1_i7 0.47244094488188976 762 coding coding coding 1 complete
TRINITY_DN1096_c0_g2_i1 0.3698940998487141 1322 coding coding coding 1 complete
TRINITY_DN1087_c0_g1_i1 0.4118217054263566 2064 coding coding coding 1 complete
TRINITY_DN1087_c0_g1_i3 0.40335051546391754 3104 coding coding coding 1 complete
TRINITY_DN1091_c3_g1_i3 0.40235690235690236 1188 coding coding coding 1 complete
TRINITY_DN1091_c3_g1_i2 0.4417293233082707 1064 coding coding coding 1 complete
TRINITY_DN1091_c3_g1_i1 0.41577649958915364 1217 coding coding coding 1 complete
TRINITY_DN1091_c3_g1_i6 0.44293193717277485 955 coding coding coding 1 complete
TRINITY_DN1091_c3_g1_i5 0.40763834762275913 1283 coding coding coding 1 complete
TRINITY_DN1091_c3_g1_i4 0.40478026214340784 1297 coding coding coding 1 complete
TRINITY_DN1091_c1_g1_i5 0.4311414392059553 1612 coding coding coding 1 complete
TRINITY_DN1091_c1_g1_i4 0.43731563421828906 1356 coding coding coding 1 complete
TRINITY_DN1048_c0_g1_i4 0.4255010165553297 3443 coding coding coding 1 complete
TRINITY_DN1048_c0_g1_i1 0.40769835035349566 2546 coding coding coding 1 complete
TRINITY_DN1033_c1_g1_i7 0.4423018059381696 3267 coding coding coding 1 3prime_partial
TRINITY_DN1033_c1_g1_i16 0.44724409448818897 3175 coding coding coding 1 3prime_partial
TRINITY_DN1033_c0_g1_i7 0.41196388261851014 886 coding coding coding 1 5prime_partial
TRINITY_DN1033_c0_g1_i3 0.395503746877602 1201 coding coding coding 1 complete
TRINITY_DN1033_c0_g1_i8 0.38444193912063135 887 coding coding coding 1 complete
TRINITY_DN1020_c0_g1_i8 0.4017094017094017 1521 coding coding coding 1 complete
TRINITY_DN1093_c0_g1_i9 0.42953020134228187 894 coding coding coding 1 complete
TRINITY_DN1128_c0_g1_i6 0.39568733153638813 1855 coding coding coding 1 complete
TRINITY_DN1128_c0_g1_i2 0.39174732552215996 1963 coding coding coding 1 complete
TRINITY_DN1128_c0_g1_i3 0.39402642159678347 1741 coding coding coding 1 complete
TRINITY_DN1199_c1_g2_i1 0.43816489361702127 1504 coding coding coding 1 3prime_partial
TRINITY_DN1196_c0_g2_i1 0.3642241379310345 1392 coding coding coding 1 complete
TRINITY_DN1138_c0_g1_i4 0.4129646418857661 4412 coding coding coding 1 complete
TRINITY_DN1138_c0_g1_i1 0.41485714285714287 4375 coding coding coding 1 complete
TRINITY_DN1138_c0_g1_i3 0.4148215092634433 4426 coding coding coding 1 complete
TRINITY_DN1138_c0_g1_i8 0.41307339449541286 4360 coding coding coding 1 complete
TRINITY_DN1122_c0_g1_i1 0.3984700973574409 2876 coding coding coding 1 complete
TRINITY_DN1122_c0_g1_i2 0.40551500405515006 2466 coding coding coding 1 complete
TRINITY_DN1107_c0_g1_i1 0.3939617083946981 1358 coding coding coding 1 complete
TRINITY_DN1159_c3_g2_i2 0.42138364779874216 1431 coding coding coding 1 3prime_partial
TRINITY_DN1159_c3_g2_i1 0.4218512898330804 1318 coding coding coding 1 3prime_partial
TRINITY_DN1104_c0_g2_i1 0.4008067473414008 2727 coding coding coding 1 complete
TRINITY_DN1104_c0_g2_i3 0.4150475403059115 2419 coding coding coding 1 complete
TRINITY_DN1104_c0_g2_i2 0.40292887029288704 2390 coding coding coding 1 complete
TRINITY_DN1104_c0_g2_i5 0.4026772793053546 2764 coding coding coding 1 complete
TRINITY_DN1104_c0_g2_i4 0.4105584642233857 2292 coding coding coding 1 complete
TRINITY_DN1125_c1_g1_i4 0.449480642115203 3177 coding coding coding 1 5prime_partial
TRINITY_DN1125_c1_g1_i1 0.44639718804920914 3414 coding coding coding 1 5prime_partial
TRINITY_DN1125_c1_g1_i3 0.44256455921638466 3369 coding coding coding 1 5prime_partial
TRINITY_DN1125_c1_g1_i2 0.45344506517690875 3222 coding coding coding 1 5prime_partial
TRINITY_DN1125_c0_g1_i5 0.42857142857142855 2443 coding coding coding 1 3prime_partial
TRINITY_DN1126_c0_g1_i1 0.4063305115936695 2717 coding coding coding 1 complete
TRINITY_DN1126_c0_g1_i2 0.4152632700916649 4691 coding coding coding 1 complete
TRINITY_DN1126_c0_g2_i1 0.4157706093189964 1674 coding coding coding 1 complete
TRINITY_DN1111_c0_g1_i9 0.4785964912280702 1425 coding coding coding 1 complete
TRINITY_DN1147_c0_g1_i6 0.3985973115137347 5133 coding coding coding 1 complete
TRINITY_DN1147_c0_g1_i1 0.4056071918330032 6563 coding coding coding 1 complete
TRINITY_DN1222_c3_g1_i1 0.4400630914826498 1268 coding coding coding 1 internal
TRINITY_DN1273_c0_g1_i9 0.39082412914188613 1177 coding coding coding 1 5prime_partial
TRINITY_DN1204_c0_g1_i4 0.4718954248366013 765 coding coding coding 1 complete
TRINITY_DN1247_c0_g1_i4 0.39937805419813416 2251 coding coding coding 1 complete
TRINITY_DN1247_c0_g1_i5 0.3957154405820534 2474 coding coding coding 1 complete
TRINITY_DN1247_c0_g1_i2 0.4233983286908078 1436 coding coding coding 1 complete
TRINITY_DN1247_c0_g1_i3 0.3985254171517268 2577 coding coding coding 1 complete
TRINITY_DN1247_c0_g1_i9 0.40229396771452847 2354 coding coding coding 1 complete
TRINITY_DN1247_c0_g1_i12 0.42134831460674155 1424 coding coding coding 1 complete
